EVENT_ID,NAME_2,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,ID_0,,
9995473,DOUGHERTY CO., ,4/3/1961,1820,Tornado,0,F2,0,1,25000,0,GA,CST, , ,C,95, ,0,0, , ,10.9,33,0, ,0, , ,4/3/1961,1820,31.58,-84.17,31.58,-83.98,,,349,244,,
9996570,CARROLL CO., ,8/31/1961,1105,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,45, ,0,0, , ,0.5,300,0, ,0, , ,8/31/1961,1105,33.47,-85.13, , ,,,350,244,,
9994369,SCHLEY CO., ,1/20/1963,1550,Tornado,0,F2,0,1,250000,0,GA,CST, , ,C,249, ,0,0, , ,4.3,400,0, ,0, , ,1/20/1963,1550,32.25,-84.3,32.27,-84.23,,,351,244,,
9994376,HOUSTON CO., ,1/20/1963,1630,Tornado,0,F2,0,1,25000,0,GA,CST, , ,C,153, ,0,0, , ,7.9,33,0, ,0, , ,1/20/1963,1630,32.5,-83.73,32.5,-83.6,,,352,244,,
9995806,HENRY CO., ,12/24/1964,2250,Tornado,0,F3,0,1,250000,0,GA,CST, , ,C,151, ,0,0, , ,10.4,400,0, ,0, , ,12/24/1964,2250,33.42,-84.27,33.5,-84.12,,,353,244,,
9998190,DOUGHERTY CO., ,2/13/1966,200,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,95, ,0,0, , ,0.5,500,0, ,0, , ,2/13/1966,200,31.55,-84.07, , ,,,354,244,,
9998192,OGLETHORPE CO., ,2/13/1966,430,Tornado,0,F2,0,1,250000,0,GA,CST, , ,C,221, ,0,0, , ,6.9,400,0, ,0, , ,2/13/1966,430,33.88,-83.17,33.98,-83.17,,,355,244,,
9998195,WARE CO., ,2/28/1966,800,Tornado,0,F0,0,1,25000,0,GA,CST, , ,C,299, ,0,0, , ,26.2,33,0, ,0, , ,2/28/1966,800,31.22,-82.35,31.48,-82.03,,,356,244,,
9998209,DE KALB CO., ,6/30/1966,1520,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,89, ,0,0, , ,2,33,0, ,0, , ,6/30/1966,1520,33.57,-84.35, , ,,,357,244,,
9998219,LOWNDES CO., ,7/8/1966,1435,Tornado,0,F2,0,1,250000,0,GA,CST, , ,C,185, ,0,0, , ,3.3,300,0, ,0, , ,7/8/1966,1435,30.78,-83.3,30.8,-83.25,,,358,244,,
9994203,DECATUR CO., ,4/18/1969,700,Tornado,0,F2,0,1,25000,0,GA,CST, , ,C,87, ,0,0, , ,20,233,0, ,0, , ,4/18/1969,700,30.82,-84.78,31.05,-84.58,,,359,244,,
9994209,LIBERTY CO., ,4/18/1969,1235,Tornado,0,F2,0,1,25000,0,GA,CST, , ,C,179, ,0,0, , ,16.4,233,0, ,0, , ,4/18/1969,1235,31.8,-81.67,31.87,-81.4,,,360,244,,
9995327,HARRIS CO., ,3/20/1970,730,Tornado,0,F2,0,1,25000,0,GA,CST, , ,C,145, ,0,0, , ,2,100,0, ,0, , ,3/20/1970,730,32.67,-84.9, , ,,,361,244,,
9996193,HARRIS CO., ,4/19/1970,2000,Tornado,0,F2,0,1,25000,0,GA,CST, , ,C,145, ,0,0, , ,0.5,100,0, ,0, , ,4/19/1970,2000,32.65,-84.9, , ,,,362,244,,
9996454,SUMTER CO., ,12/16/1970,645,Tornado,0,F2,0,1,25000,0,GA,CST, , ,C,261, ,0,0, , ,0.5,40,0, ,0, , ,12/16/1970,645,31.95,-84.25, , ,,,363,244,,
9996458,COFFEE CO., ,1/5/1971,1203,Tornado,0,F2,0,1,25000,0,GA,CST, , ,C,69, ,0,0, , ,3.3,77,0, ,0, , ,1/5/1971,1203,31.52,-82.83,31.5,-82.88,,,364,244,,
9996465,TOOMBS CO., ,1/15/1971,1220,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,279, ,0,0, , ,0,33,0, ,0, , ,1/15/1971,1220,32.22,-82.42, , ,,,365,244,,
9997549,PIKE CO., ,2/26/1971,1415,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,231, ,0,0, , ,1,100,0, ,0, , ,2/26/1971,1415,33.08,-84.33, , ,,,366,244,,
9997567,PAULDING CO., ,4/23/1971,1450,Tornado,0,F3,0,1,250000,0,GA,CST, , ,C,223, ,0,0, , ,10.6,500,0, ,0, , ,4/23/1971,1450,31.8,-84.6,31.92,-84.48,,,367,244,,
9997578,WILCOX CO., ,4/23/1971,1930,Tornado,0,F2,0,1,25000,0,GA,CST, , ,C,315, ,0,0, , ,2,100,0, ,0, , ,4/23/1971,1930,32.02,-83.33, , ,,,368,244,,
9995650,COBB CO., ,4/7/1972,2130,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,67, ,0,0, , ,3.6,300,0, ,0, , ,4/7/1972,2130,33.98,-84.63,34.03,-84.62,,,369,244,,
9995664,PIERCE CO., ,6/19/1972,1255,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,229, ,0,0, , ,1,50,0, ,0, , ,6/19/1972,1255,31.25,-82.25, , ,,,370,244,,
9995675,COOK CO., ,6/27/1972,1430,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,75, ,0,0, , ,0.3,30,0, ,0, , ,6/27/1972,1430,31.12,-83.53, , ,,,371,244,,
9996761,CHATTOOGA CO., ,3/16/1973,1325,Tornado,0,F2,0,1,2500000,0,GA,CST, , ,C,55, ,0,0, , ,7.6,100,0, ,0, , ,3/16/1973,1325,34.5,-85.25,34.58,-85.17,,,372,244,,
9993460,CALHOUN CO., ,1/20/1974,1730,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,37, ,0,0, , ,0,60,0, ,0, , ,1/20/1974,1730,31.43,-84.73, , ,,,373,244,,
9993470,CALHOUN CO., ,2/19/1974,530,Tornado,0,F1,0,1,2500000,0,GA,CST, , ,C,37, ,0,0, , ,1,150,0, ,0, , ,2/19/1974,530,31.57,-84.75, , ,,,374,244,,
9995704,TOOMBS CO., ,1/12/1975,1615,Tornado,0,F2,0,1,25000,0,GA,CST, , ,C,279, ,0,0, , ,2,100,0, ,0, , ,1/12/1975,1615,32.2,-82.32, , ,,,375,244,,
9995741,FULTON CO., ,3/13/1975,1930,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,121, ,0,0, , ,4.9,100,0, ,0, , ,3/13/1975,1930,34.07,-84.3,34.08,-84.22,,,376,244,,
9995742,FORSYTH CO., ,3/13/1975,1935,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,117, ,0,0, , ,4.7,100,0, ,0, , ,3/13/1975,1935,34.08,-84.22,34.12,-84.15,,,377,244,,
9996837,WHEELER CO., ,5/3/1975,1400,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,309, ,0,0, , ,1,200,0, ,0, , ,5/3/1975,1400,32.15,-82.78, , ,,,378,244,,
9995520,DE KALB CO., ,5/14/1976,1800,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,89, ,0,0, , ,0.3,40,0, ,0, , ,5/14/1976,1800,33.65,-84.57, , ,,,379,244,,
9995229,LUMPKIN CO., ,4/4/1977,1900,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,187, ,0,0, , ,5.2,400,0, ,0, , ,4/4/1977,1900,34.5,-83.95,34.55,-83.88,,,380,244,,
9998245,HENRY CO., ,8/2/1977,1300,Tornado,0,F1,0,1,2500,0,GA,CST, , ,C,151, ,0,0, , ,1,100,0, ,0, , ,8/2/1977,1300,33.35,-84.12, , ,,,381,244,,
9996619,LUMPKIN CO., ,9/7/1977,1430,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,187, ,0,0, , ,1,100,0, ,0, , ,9/7/1977,1430,34.58,-84.02, , ,,,382,244,,
9997762,CHATHAM CO., ,8/1/1978,1905,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,51, ,0,0, , ,0.5,50,0, ,0, , ,8/1/1978,1905,32.03,-80.85, , ,,,383,244,,
9997782,HABERSHAM CO., ,3/23/1979,1720,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,137, ,0,0, , ,6.2,60,0, ,0, , ,3/23/1979,1720,34.62,-83.52,34.65,-83.42,,,384,244,,
9997803,BIBB CO., ,4/13/1979,1135,Tornado,0,F1,0,1,2500000,0,GA,CST, , ,C,21, ,0,0, , ,4,500,0, ,0, , ,4/13/1979,1135,32.82,-83.65, , ,,,385,244,,
9995563,WILKINSON CO., ,3/21/1980,200,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,319, ,0,0, , ,0.2,67,0, ,0, , ,3/21/1980,200,32.83,-83.07, , ,,,386,244,,
9995580,PAULDING CO., ,4/8/1980,1950,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,223, ,0,0, , ,4.3,30,0, ,0, , ,4/8/1980,1950,33.83,-84.77,33.88,-84.73,,,387,244,,
9995592,ELBERT CO., ,4/13/1980,1705,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,105, ,0,0, , ,17.7,33,0, ,0, , ,4/13/1980,1705,34.1,-83,34.25,-82.75,,,388,244,,
9995600,HALL CO., ,4/27/1980,140,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,139, ,0,0, , ,4.5,100,0, ,0, , ,4/27/1980,140,34.35,-83.88,34.4,-83.83,,,389,244,,
9994567,JEFFERSON CO., ,3/18/1981,1325,Tornado,0,F1,0,1,25000,0,GA,CST, , ,C,163, ,0,0, , ,2,30,0, ,0, , ,3/18/1981,1325,32.87,-82.4, , ,,,390,244,,
9995963,MILLER CO., ,4/5/1982,1503,Tornado,0,F2,0,1,2500000,0,GA,CST, , ,C,201, ,0,0, , ,7,100,0, ,0, , ,4/5/1982,1503,31.13,-84.93,31.13,-84.8,,,391,244,,
9993727,WALKER CO., ,5/19/1983,1745,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,295, ,0,0, , ,2,50,0, ,0, , ,5/19/1983,1745,34.62,-85.3, , ,,,392,244,,
9996032,BARROW CO., ,3/28/1984,1425,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,13, ,0,0, , ,12,50,0, ,0, , ,3/28/1984,1425,33.92,-83.77,34.05,-83.63,,,393,244,,
9993856,TERRELL CO., ,5/3/1984,910,Tornado,0,F1,0,1,250000,0,GA,CST, , ,C,273, ,0,0, , ,4,80,0, ,0, , ,5/3/1984,910,31.7,-84.45,31.72,-84.35,,,394,244,,
9994951,DOUGHERTY CO., ,5/1/1989,1105,Tornado,0,F1,0,1,250000,0,GA,EST, , ,C,95, ,0,0, , ,1,150,0, ,0, , ,5/1/1989,1105,31.55,-84, , ,,,395,244,,
9994956,PULASKI CO., ,5/1/1989,1214,Tornado,0,F1,0,1,250000,0,GA,EST, , ,C,235, ,0,0, , ,1,100,0, ,0, , ,5/1/1989,1214,32.22,-83.55, , ,,,396,244,,
9993885,FLOYD CO., ,11/15/1989,1805,Tornado,0,F2,0,1,2500000,0,GA,CST, , ,C,115, ,0,0, , ,8,500,0, ,0, , ,11/15/1989,1805,34.25,-85.45,34.37,-85.33,,,397,244,,
9996168,SUMTER CO., ,2/10/1990,535,Tornado,0,F1,0,1,2500000,0,GA,EST, , ,C,261, ,0,0, , ,0.5,73,0, ,0, , ,2/10/1990,535,32.07,-84.23, , ,,,398,244,,
10010602,JONES CO., ,11/22/1992,1503,Tornado,0,F2,0,1,2500000,0,GA,EST, , ,C,169, ,0,0, , ,8,100,0, ,0, , ,11/22/1992,1503,33.07,-83.73,33.12,-83.62,,,399,244,,
10010608,WILKES CO., ,11/22/1992,1640,Tornado,0,F1,0,1,250000,0,GA,EST, , ,C,317, ,0,0, , ,1,50,0, ,0, , ,11/22/1992,1640,33.8,-82.72, , ,,,400,244,,
10319144,BARTOW CO.,Cartersville,2/21/1993,2050,Tornado,0,F1,0,1,500000,0,GA,EST, , ,C,15, ,0,0, , ,1,50,5,E,0, , ,2/21/1993,2050,34.17,-84.7, , ,"A weak and short lived tornado touched down 5 miles east of Cartersville along Georgia Highway 20 in southeast Bartow County.  Four to five homes sustained major damage with roofs removed, porches blown off and windows blown out.  One double wide mobile home was moved 30 feet off its foundation. ",,401,244,,
10318931,HALL CO.,Oakwood to,2/21/1993,2150,Tornado,0,F1,0,1,5000000,0,GA,EST, , ,C,139, ,0,0, , ,4,330,4,W,0, ,Oakwood,2/21/1993,2200, , , , ,"The tornado touched down in Federal Park about 4 miles west of Oakwood and downed several large trees.  The tornado then moved east northeast and caused severe damage to five homes about 2 miles west of Oakwood.  The tornado moved east and caused minor damage to a high school and several homes about 1 mile southwest of Oakwood.  The tornado moved over Oakwood and damaged 24 duplexes and severely damaged five homes about 0.5 mile southwest of the town center.  Residents of the subdivision compared the sound of the tornado to that of a jumbo jet taking off or a loud train.  The tornado moved across Interstate 985, about 1 mile south of the center of Oakwood, in which several trees were downed on homes and cars in three divisions.  Minor structural damage occurred to several businesses in Oakwood before the tornado dissipated.  A total of nearly 100 structures were damaged, of which 45 homes were moderately to severely damaged.  One large building destroyed.  Over 2,500 electric customers lost power from downed power lines. ",,402,244,,
10319078,HEARD CO.,Ephesus to,2/21/1993,2230,Tornado,0,F1,0,1,5000000,50000,GA,EST, , ,C,149, ,0,0, , ,7,500,1,S,0, , ,2/21/1993,2230,33.4,-85.25,33.37,-85.15,"The tornado touched down near Georgia Highway 100 near Ephesus and moved east- southeast and destroyed five chicken houses and killed 100,000 chickens.  A dozen homes, both mobile and frame houses, were destroyed while 12 to 15 others sustained moderate to light damage.  One church suffered major structural damage.  Eight to nine vehicles were damaged from falling and wind driven debris.  Over $40,000 worth of timber was destroyed.  Two sawmills, a gristmill, a barn, and an antique warehouse were leveled by tornado winds east of Ephesus.  Several large trees were twisted or snapped along the tornado path. ",,403,244,,
10321286,MERIWETHER CO.,St. Marks to,2/22/1993,10,Tornado,0,F1,0,1,5000000,0,GA,EST, , ,C,199, ,0,0, , ,12,600,0, ,6,NE,Greenville,2/22/1993,2345, , , , ,"The tornado touched down near St. Marks in extreme western Meriwether County and moved east southeast toward Georgia Highway 85 before dissipating.  The damage path was not continuous.  The tornado destroyed six houses, one unoccupied mobile home was lifted into woods and destroyed.  A total 15 to 20 homes were damaged, eight barns destroyed, one cow killed and three others injured from wind driven debris.  Several large trees, power poles, power lines, and fencing were downed along the tornado path.  Several vehicles were damaged from fallen trees.  A large sawmill near Greenville suffered major damage.  Most of the damage occurred along Georgia Highway 100, 4 miles northwest of Greenville. ",,404,244,,
10321038,TAYLOR CO.,Butler,6/26/1994,1645,Tornado,0,F0,0,1,50000,0,GA,EST, , ,C,269, ,0,0, , ,0.2,20,1,N,0, , ,6/26/1994,1645, , , , ,"A weak and short-lived tornado overturned a trailer 1 mile north of Butler along U.S. 19.  One person was injured and the trailer the trailer sustained major damage.   
One commercial building in the vicinity of the trailer had its roof blown off. ",,405,244,,
10319479,COBB CO.,Kennesaw to Kennesaw,6/26/1994,2230,Tornado,0,F2,0,1,5000000,0,GA,EST, , ,C,67, ,0,0, , ,2,440,2,W,0, , ,6/26/1994,2235, , , , ,"A tornado touched down in the Big Oaks subdivision two miles southwest of Kennesaw Mt. National Battlefield Park along Georgia Highway 120 at the intersection of Villa Rica and Friendship Church Roads.  The tornado continued on the ground and moved northeast across Georgia Highway 120 through the  Martin Ridge subdivision before dissipating at the Burnt Hickory Road at the base of Kennesaw Mountain.   The tornado left a path one quarter mile wide and destroyed 20 homes, severely damaged an additional 80 homes and downed six  to seven hundred trees.   
Damage estimated of property was estimated around 3 million dollars.  Only one minor injury was reported with this storm. 
Residents who heard warning sirens took cover about five minutes prior to the touchdown.  They stated that they heard sounds of a roaring train as the tornado passed overhead. 
 Dallas Highway (Georgia Highway 120) was closed for several hours as numerous trees were downed across the roadway by  tornadic winds. 
Over 14,000 residences and businesses were without power for at least six hours due to power lines downed by tornadic winds. ",,406,244,,
10321137,POLK CO.,Rockmart,6/27/1994,55,Tornado,0,F0,0,1,500,0,GA,EST, , ,C,233, ,0,0, , ,0.3,20,3,W,0, , ,6/27/1994,55, , , , ,A weak and short-lived tornado touched down along U.S. Highway 278 three miles west of Rockmart.  A few pine trees were  uprooted or snapped half-way up from the crown.  The one injury resulted from wind blown debris. ,,407,244,,
10319054,HART CO.,Hartwell,8/16/1994,1239,Tornado,0,F1,0,1,500000,0,GA,EST, , ,C,147, ,0,0, , ,1,100,4,S,0, , ,8/16/1994,1239, , , , ,"A tornado touched down near the intersection of Moore and Hickory Crossing Roads, in the Cedar Creek Church community, halfway between Georgia Highways 77 and 172, in southcentral Hart County.  The tornado destroyed two mobile homes, rolled a third over and lifted a fourth off its foundation in the Cedar Creek Church  community.  The tornado uprooted several large trees as it moved northwest across Scott Town Drive and lifted and dissipated near Landfill Road.  Total damage to property was estimated at $320,000. ",,408,244,,
10319571,CAMDEN CO.,St. Mary,10/2/1994,2201,Tornado,0,F2,0,1,5000000,0,GA,EST, , ,C,39, ,0,0, , ,0.25,300,0, ,0, , ,10/2/1994,2201, , , , ,"The tornado touched down at Bartlett and St. Mary's Streets.  Evidence of damage was found along Wheeler St., Norris St., and New Point Peter Rd. before the tornado lifted by the Cypress Lakes Subdivision.  Eighty homes were caught in the path of the tornado as it moved northeast.  Ten of these homes, mostly one-story wood, were destroyed.  Five trailor homes were also toppled.  One female suffered two sprained ankles when the tornado destroyed her home. ",,409,244,,
10319488,EFFINGHAM CO., ,11/7/1995,1605,Tornado,0,F1,0,1,50000,0,GA,EST, , ,C,103, ,0,0, , ,8.5,60,0, ,0, , ,11/7/1995,1605, , , , ,"Tornado started in Bryan County as indicated by 88D. Tornadic storm appeared to have diminished while still in Bryan County and then regenerated rapidly, just before entering Effingham County and then crossing Interstate 16. Tornado moved east northeast and ended about 1.5 miles east of Eden. No significant damage occurred in Bryan County. In Effingham County, two mobile homes were destroyed and roof damage to several homes and numerous trees down. ",,410,244,,
10321101,THOMAS CO.,Thomasville,11/11/1995,1210,Tornado,0,F1,0,1,50000,0,GA,EST, , ,C,275, ,0,0, , ,0.1,50,2,N,0, , ,11/11/1995,1210,30.87,-83.97, , ,A brief tornado blew numerous trees down across GA 202 just south of U.S. 84 in Thomasville.  One mobile home was totalled and one car was struck by a tree causing injury to the passenger. ,,411,244,,
5546141,SEMINOLE CO.,DONALSONVILLE,3/6/1996,1500,Tornado, ,F1,0,1,100000,0,GA,EST, ,2032148,C,253,TAE,0,0, , ,0.5,50,3,SE,3,ESE,DONALSONVILLE,3/6/1996,1503,31,-84.83,31.02,-84.82,,A tornado struck a peanut farm building doing serious damage. Parts of the roof were thrown a half mile. One person was injured and required hospitalization. Several vehicles were thrown.,412,244,,
5590244,MUSCOGEE CO.,COLUMBUS,3/13/1997,1712,Tornado, ,F1,0,1,750000,25000,GA,EST, ,2059456,C,215,BMX,0,0, , ,9.3,150,2,SSE,10,NE,COLUMBUS,3/13/1997,1730,32.47,-84.95,32.58,-84.85,,"An F1 tornado moved diagonally across the city of Columbus and Muscogee County before ending about one mile into Harris County.  The total tornado track was about 10 and a quarter miles long, one mile in Harris County and the rest in Muscogee County.
The tornado began at 5:12 pm EST on the southside of Columbus first touching down on Martin Luther King Boulevard where a business was partially de-roofed.  The tornado moved northeastward through primarily residential sections such as Wynnton Grove, Averett Woods and Hilton Heights.  Damage in these areas was primarily to trees and power lines.
The tornado crossed Interstate 185 in the vicinity of Columbus College.  Hardaway High School suffered roof damage to the sym as well as damage to the athletic field and equipment.  A couple of portable classrooms at Columbus College were destroyed, one was thrown across I-185.
The tornado continued northeast across the Peachtree Mall and the Columbus airport terminal.  Relatively minor damage was done in these areas.  The observation equipment at the Columbus airport recorded a wind gust to 58 knots (67 mph) at 5:23 pm.  Damage increased as the tornado moved into the residential areas of Wayne Terrace, Windsor Park, and Lyn Hills located north of the airport.  Tornado intensity was stronger in this area though damage continued to be primarily to trees with many falling on house.  A number of houses sustained roof damage but few actually lost portions of their roofs.
Continuing northeast, the tornado moved through the North Oaks, Charter Oaks, and Bridlewood residential areas with only minor damage to trees and house tops - generally shingles blown off.  The tornado crossed J. R. Allen Parkway just to the south-southwest of Shaw High School.  Additional damage in the form of downed trees occurred on Pierce Chapel Road at the Muscogee/Harris county line.  Damage to trees continued approximately one mile into Harris County before the tornado dissipated.
There was only one injury - a broken arm - attributed to the tornado.  EMA reported 40 houses damaged, three uninhabitable.  Immediately following the storm, 20,000 electric customers were without power.",413,244,,
5617800,BACON CO.,ALMA,10/26/1997,1645,Tornado, ,F2,0,1,200000,0,GA,EST, ,1048616,C,5,JAX,0,0, , ,6,30,2,E,5,N,ALMA,10/26/1997,1645,31.53,-82.43,31.6,-82.47,"Ten homes destroyed, four with major damage, and 17 sustained minor damage. A four mile line of standing pine timber was completely destroyed.",,414,244,,
5635025,CAMDEN CO.,TARBORO,2/17/1998,26,Tornado, ,F0,0,1,35000,0,GA,EST, ,2073285,C,39,JAX,0,0, , ,0.2,25,1,NE,1,NE,TARBORO,2/17/1998,26,31.03,-81.78,31.03,-81.78,Mobile home overturned. One house damaged. Large trees and power lines were blown down.,,415,244,,
5639381,HENRY CO.,LOCUST GROVE,4/3/1998,2000,Tornado, ,F0,0,1,100000,0,GA,EST, ,2074573,C,151,FFC,0,0, , ,2,100,2,W, , ,LOCUST GROVE,4/3/1998,2004,33.35,-84.15,33.35,-84.12,"The tornado in Spalding county continued into Henry county, but apparently weakened. Sight survey by NWS employees showed numerous trees were downed. Some were pointing toward the west while others were toward the south indicating rotation of the storm. Eight mobile homes  in the Indian Creek mobile home park were damaged, mainly from falling trees. The tornado seemed to skirt the southern edge of the mobile home park before lifting. Only one minor injury was reported.",,416,244,,
5639379,EFFINGHAM CO.,EDEN,4/9/1998,505,Tornado, ,F2,0,1,500000,0,GA,EST, ,2075161,C,103,CHS,0,0, , ,8,400,1,NW,6,SW,RINCON,4/9/1998,517,32.18,-81.42,32.23,-81.3,"The Bryan County tornado crossed the county line and weakened as it moved into a less populated area. Once the tornado moved east of GA State Road 17,  it lifted. There were no further reports of damage or touchdowns  from the parent supercell until the F1 touchdown reported just west of Hardeeville, S.C., which is approximately 12 miles from the last report of damage in Effingham County, Georgia. There were 40 homes damaged along GA 17, about  5 miles south of Guyton. Six of these were mobile homes that were destroyed. Numerous trees were uprooted or snapped off 10 to 15 feet above the ground.",,417,244,,
5667346,MITCHELL CO.,CAMILLA,9/29/1998,505,Tornado, ,F1,0,1,500000,0,GA,EST, ,2149870,C,205,TAE,0,0,EMERGENCY MANAGER, ,3,60, , , , ,CAMILLA,9/29/1998,515,31.23,-84.2,31.23,-84.2,"An F1 tornado struck Camilla on Mt. Zion Rd and GA 37 uprooting large pines, damaging a residence and farm machinery, and destroying a shed.  A man was injured when his pickup truck was blown off GA 262.  The tornado toppled numerous pecan trees as it travelled north of Camilla along U.S. 19.",,418,244,,
5671590,RANDOLPH CO.,CUTHBERT,9/29/1998,1300,Tornado, ,F1,0,1,500000,0,GA,EST, ,2150880,C,243,TAE,0,0,EMERGENCY MANAGER, ,0.5,70,2,E,2,E,CUTHBERT,9/29/1998,1300,31.77,-84.77,31.77,-84.77,Tornado touched down two miles east of Cuthbert off U.S. 82 bypass.  A manufacturing plant was destroyed where one employee was injured by falling debris.  Several large pine trees were uprooted.,,419,244,,
5667343,COLQUITT CO.,AUTREYVILLE,9/29/1998,1515,Tornado, ,F1,0,1,550000,0,GA,EST, ,2149870,C,71,TAE,0,0,EMERGENCY MANAGER, ,2,70, , , , ,AUTREYVILLE,9/29/1998,1515,31.07,-83.77,31.07,-83.77,"An F1 tornado touched down at the intersection of  GA 133 and South Morris Rd near Autreyville.  One man was injured when his mobile home was blown into a ditch.  Another mobile was destroyed.  Several trees and power lines were toppled.  The tornado destroyed one chicken farm and damaged another, and caused minor roof damage to a few houses.",,420,244,,
5133530,DECATUR CO.,BAINBRIDGE,2/13/2000,2319,Tornado, ,F1,0,1,1000000,0,GA,EST, ,1091370,C,87,TAE,0,0,EMERGENCY MANAGER, ,0.2,50,15,NE,15,NE,BAINBRIDGE,2/13/2000,2325,31.05,-84.38333,31.05,-84.38333,"A tornado destroyed several homes, and downed trees and power lines at the intersection of CR 97 and  CR 262. One person was injured by flying debris. Decatur County was declared a federal disaster area.  Reported by the Decatur County EMA.",,421,244,,
5138948,LAMAR CO.,MILNER,4/3/2000,1941,Tornado, ,F1,0,1,10000,0,GA,EST, ,1092995,C,171,FFC,0,0,NWS STORM SURVEY, ,3.5,50,4,NW,4,NW,MILNER,4/3/2000,1947,33.15,-84.25,33.18333,-84.2,"As the storm continued from Pike county across the extreme northwest corner of Lamar county, large tree limbs were knocked down on another house. One man was injured when struck by a falling tree limb on Vaughn Road. Sections of a fence were torn down and other trees and debris were found in a converging pattern caused by a rotating storm.",,422,244,,
5172600,BANKS CO.,HOMER,7/23/2000,1410,Tornado, ,F0,0,1,105000,0,GA,EST, ,1100443,C,11,FFC,0,0,NWS STORM SURVEY, ,1.5,100,5,WSW,5,WSW,HOMER,7/23/2000,1416,34.3,-83.58333,34.3,-83.53333,"An NWS Survey Team concluded that an F0 tornado briefly touched down 5 miles west-southwest of Homer and traveled for 2 miles with an approximate path width of 100 yards to a point approximately 3 miles southwest of Homer.  One person was injured, apparently by debris, but little additional information was known. The Banks county newspaper reported that the tornado completely destroyed a chicken breeder/pullet building on Simms Road, which had 11,000 chickens inside. The number of chickens that survived was unknown, but the loss of the chicken house and chickens was estimated at $66,000.  At the neighboring residence, a satellite dish was destroyed when a large tree fell on it.  Another house on Wellborn Road sustained damage when a large uprooted tree fell on the back portion of the house causing damage. Roads and yards in the area were littered with fallen trees and debris.  Several roads were blocked as a consequence.",,423,244,,
5339753,APPLING CO.,BAXLEY,2/22/2003,1131,Tornado, ,F0,0,1,50000,0,GA,EST, ,1146411,C,1,JAX,0,0,EMERGENCY MANAGER, ,0.1,0.1, , , , ,BAXLEY,2/22/2003,1131,31.76667,-82.35,31.76667,-82.35,One mobile home flipped over with a minor injury.  EMA reports twisted tops of pine trees in nearby woods.,,424,244,,
5422942,ELBERT CO.,FORTSONIA,9/16/2004,1618,Tornado, ,F1,0,1,100000,0,GA,EST, ,1180300,C,105,GSP,0,0,NWS STORM SURVEY, ,7.5,30,1,SE,1,SE,FORTSONIA,9/16/2004,1629,34,-82.76667,34.1,-82.78333,"This tornado touched down near Fortsonia, causing damage to a house. A resident of the house received minor injuries. Damage was mainly restricted to trees along the the remainder of the path.",,425,244,,
